SBS_Code,SBS_Code_Hyphenated,Short_Description,Long_Description,Chapter,Chapter_Name,Block,Block_Name,Definition,Includes,Excludes ,Guidelines,
730500450,73050-04-50,Bilirubin; Qual.; Fecal,Qualitative measurement of fecal bilirubin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test detects the presence of bilirubin in feces qualitatively,,,,
730500460,73050-04-60,Biotinidase; Quant.,Quantitative measurement of biotinidase ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test measures biotinidase enzyme on blood sample,,,Assign this code for each specimen ,
730500470,73050-04-70,Blood occult; Fecal,Measurement of blood occult peroxidase activity (single determination) in feces,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"This test commonly known as a fecal occult blood test (FOBT), for detection of blood in fecal sample using peroxidase activity method qualitatively for a colorectal cancer screening ",,,,
730500480,73050-04-80,Blood occult peroxidase activity; Other Sources,Measurement of blood occult peroxidase activity in other sources,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test is for the detection of blood in non-fecal sample using peroxidase activity method qualitatively,,,,
730500490,73050-04-90,Blood occult peroxidase activity (1-3 simultaneous determinations),Measurement of blood occult peroxidase activity (1-3 simultaneous determinations) in other than colorectal neoplasm screening,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"This test commonly known as fecal occult blood test (FOBT), for detection of blood in fecal sample using peroxidase activity method qualitatively for other than colorectal neoplasm screening",,,,
730500500,73050-05-00,FIT test,"Measurement of blood occult; 1-3 simultaneous determinations, fecal hemoglobin determination (Fecal Immunochemical Test)",21,Laboratory and Pathology,3050,Chemistry & Microbiology,"This test commonly known as a fecal immunochemical test (FIT), for detection of blood in fecal sample using immunoassay method qualitatively ",,,,
730500510,7514-05-10,Bradykinin; Quant.,Quantitative measurement of bradykinin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test measures the active peptide bradykinin at research centers usually and not available at clinics,,,,
730500520,7514-05-20,Cadmium; Quant.,Quantitative measurement of cadmium,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test measures cadmium element levels in blood or urine samples to evaluate toxicity,,,,
730500530,7514-05-30,Vitamin D 25 Hydroxy ,Measurement of vitamin D 25-hydroxy ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,This test measures vitamin D 25 hydroxy levels quantitatively,Vitamin D 25 hydroy fractions,,This Code also includes vitamin D 25 hydroxy fractions,
730500540,73050-05-40,Calcitonin (Total) ,Measurement of total calcitonin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures calcitonin levels quantitatively on serum or plasma,,,,
730500550,73050-05-50,Calcium (Total) ,Measurement of total calcium,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures total calcium levels quantitatively on serum sample,,,,
730500560,73050-05-60,Calcium (Ionized) ,Measurement of ionized calcium,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"The test measures ionized calcium levels quantitatively on serum, blood, or a capillary sample",,,,
730500570,73050-05-70,Calcium infusion test; Quant.,Quantitative measurement of total calcium after calcium infusion test,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures total calcium levels quantitatively after calcium infusion test,,,,
730500580,73050-05-80,Calcium; Urine,Measurement of calcium in urine,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures calcium levels quantitatively ,,,,
730500590,73050-05-90,Calculus; Qual. ,Qualitative measurement of calculus,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test detects the presence of calculus and stones ,,,,
730500600,73050-06-00,Calculus; chemical; Quant.,Quantitative chemical measurement of calculus ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"The test identifies the amount and composition of calculus; calcium, carbonate, cystine, magnesium, oxalate, phosphates and urates",StonE ANALYSIS IN URINE - S.O,,,
730500610,7514-06-10,Calculus infrared spectroscopy ,"Measurement of calculus, infrared spectroscopy",21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Infrared spectroscopy method to identify the composition of calculus; calcium, carbonate, cystine, magnesium, oxalate, phosphates and urates",,,,
730500620,7514-06-20,Calculus diffraction X-ray ,"Measurement of Calculus, diffraction x-ray",21,Laboratory and Pathology,3050,Chemistry & Microbiology,"X-ray diffraction method to identify the composition of calculus; calcium, carbonate, cystine, magnesium, oxalate, phosphates and urates",,,,
730500630,7514-06-30,Carbohydrate deficient transferrin CDT; Quant.,Quantitative measurement of carbohydrate deficient transferrin (CDT),21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures carbohydrate deficient transferrin biomarker for chronic alcohol abuse ,,,,
730500640,73050-06-40,Carbon dioxide bicarbonate CO2 ,Measurement of carbon dioxide bicarbonate (CO2) ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures carbon dioxide in serum blood,CO2 (BICARBonatE),,"Assign this code when ordered individually, otherwise assign a panel code when ordered as part of a test panel ",
730500650,73050-06-50,Carboxyhemoglobin; Quant.,Quantitative measurement of carboxyhemoglobin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures binding complex of carbon monoxide (CO) to hemoglobin (carboxyhemoglobin) quantitatively ,,,for carboxyhemoglobin screening assign 73050-06-60,
730500660,73050-06-60,Carboxyhemoglobin; Qual. ,Qualitative measurement of carboxyhemoglobin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures binding complex of carbon monoxide (CO) to hemoglobin (carboxyhemoglobin) qualitatively ,,,,
730500670,73050-06-70,Carcinoembryonic antigen CEA ,Measurement of carcinoembryonic antigen (CEA),21,Laboratory and Pathology,3050,Chemistry & Microbiology,The test measures carcinoembryonic antigen quantitatively ,,,,
730500680,73050-06-80,Carnitine (total & free) ,Measurement of total and free carnitine,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures carnitine on serum, plasma, urine or tissue samples quantitatively",,,Document this code for each tested sample ,
730500690,73050-06-90,Carotene; Quant.,Quantitative measurement of carotene,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures carotene (beta–carotene) in a serum sample,,,,
730500700,73050-07-00,Catecholamines; Urine,Measurement of catecholamines in urine ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures catecholamines (epinephrine, norepinephrine and dopamine) quantitatively in urine sample",,,,
730500710,7514-07-10,Catecholamines; Blood,Measurement of catecholamines in blood plasma ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures catecholamines (epinephrine, norepinephrine and dopamine) quantitatively in blood sample",,,,
730500720,7514-07-20,Fractionated catecholamines ,Measurement of fractionated catecholamines,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures catecholamines (epinephrine, norepinephrine and dopamine) fractionation quantitatively in blood or urine sample",,,,
730500730,7514-07-30,Cathepsin-D; Quant.,Quantitative measurement of cathepsin-D,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures cancerous tissue cathepsin-D,,,,
730500740,73050-07-40,Ceruloplasmin ,Measurement of ceruloplasmin,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures ceruloplasmin in serum, plasma or urine quantitatively",,,,
730500750,73050-07-50,AMH measurement,Measurement of anti-mullerian hormone,21,Laboratory and Pathology,3050,Chemistry & Microbiology,AMH measurement,,,,
730500760,73050-07-60,Chloramphenicol ,Measurement of chloramphenicol,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the antibiotic chloramphenicol on serum or plasma sample,,,,
730500770,73050-07-70,Chloride; Blood ,Measurement of chloride (Cl) in blood,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures chloride electrolyte for fluid balance evaluation on blood sample quantitatively ,,,"Assign this code when ordered individually, otherwise assign a panel code when ordered as part of a test panel ",
730500780,73050-07-80,Chloride; Urine ,Measurement of chloride (Cl) in urine,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures chloride electrolyte for fluid balance evaluation on urine sample quantitatively ,,,,
730500790,73050-07-90,Chloride; Other source ,Measurement of chloride (Cl) in other source sample,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures chloride electrolyte for fluid balance evaluation on other source sample quantitatively ,,,,
730500800,73050-08-00,Chlorinated Hydrocarbons; Quant.,Quantitative measurement of chlorinated hydrocarbons,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures chlorinated hydrocarbons (chlorine, carbon and hydrogen) for toxicity levels evaluation",,,,
730500810,7514-08-10,Cholestreol (Total) ,Measurement of total cholesterol ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measurement of total cholesterol of serum or whole blood sample,,,,
730500820,7514-08-20,Cholinesterase; Blood ,Measurement of cholinesterase in blood,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measurement of cholinesterase on blood serum sample quantitatively,,,,
730500830,7514-08-30,RBC cholinesterase; Quant. ,Quantitative measurement of red blood cells cholinesterase,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measurement of red blood cells cholinesterase on blood sample quantitatively,,,,
730500840,73050-08-40,Chondroitin B sulfate ,Measurement of chondroitin B sulfate,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measurement of chondroitin B sulfate (dermatan sulfate) quantitatively,,,,
730500850,73050-08-50,Chromium; Quant.,Quantitative measurement of chromium,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of chromium for toxicity or deficiency evaluation,,,,
730500860,73050-08-60,Citrate ,Measurement of citrate ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of citrate on body fluids sample quantitatively,CITRatE - URINE - S.O,,,
730500870,73050-08-70,Collagen crosslinks test,Quantitative collagen-crosslinking test,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Collagen-crosslinking on serum and urine sample,,,,
730500880,73050-08-80,Copper ,Measurement of copper ,21,Laboratory and Pathology,3050,Chemistry & Microbiology,"Measures the level of copper on blood, serum, plasma or urine",,,,
730500890,73050-08-90,Corticosterone; Quant. ,Quantitative measurement of corticosterone,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of corticosterone hormone ,,,,
730500900,73050-09-00,Cortisol (Free) ,Measurement of free cortisol,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of free cortisol hormone quantitatively,,,,
730500910,7514-09-10,Cortisol (Total) ,Measurement of total cortisol,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of total cortisol hormone quantitatively,,,,
730500920,7514-09-20,Creatine ,Measurement of creatine,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of creatine quantitatively,,,,
730500930,7514-09-30,Column chromatography; Qual./ Quant. ,Column chromatography for non-drug; Qualitative/Quantitative,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Column chromatography for non-drug and mass spectrometry,"Liquid chromatography (LC), high performance liquid chromatography (HPLC) or gas chromatography (GC))",,Assign this code for non-drug substances when no further appropriate code for this substance. Assign this code for each specimen ,
730500940,73050-09-40,CK (Total); Blood,Measurement of total creatine kinase (KC) in blood,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of total creatine kinase quantitatively,,,,
730500950,73050-09-50,CK Isoenzymes ,Measurement of creatine kinase isoenzyme,21,Laboratory and Pathology,3050,Chemistry & Microbiology,Measures the level of creatine kinase isoenzymes quantitatively,CPK (CREatINE PHOSPHOKINASE),,,
